"가뭄","누적강수량","가조시간","평균기온","저수량","댐"
"정상",247.3,14.3,18.9,22.75,"군위"
"정상",261.1,14.4,16.7,22.68,"군위"
"정상",261.1,14.4,20.4,22.6,"군위"
"정상",261.1,14.4,20.6,22.5,"군위"
"정상",263,14.4,20.7,22.41,"군위"
"정상",263,14.4,22.8,22.3,"군위"
"정상",263,14.5,23.8,22.19,"군위"
"정상",280.5,14.5,18.7,22.14,"군위"
"정상",284.3,14.5,21.3,22.12,"군위"
"정상",284.3,14.5,23.1,22.09,"군위"
"정상",284.5,14.5,23.9,22.01,"군위"
"정상",284.5,14.5,25.3,21.93,"군위"
"정상",284.5,14.5,25.4,21.82,"군위"
"정상",284.5,14.5,25.3,21.71,"군위"
"정상",284.5,14.5,24.2,21.61,"군위"
"정상",290,14.6,22.1,21.52,"군위"
"정상",290,14.6,24.1,21.42,"군위"
"정상",290.1,14.6,25.4,21.31,"군위"
"정상",290.1,14.6,23.9,21.19,"군위"
"정상",293.1,14.6,21.4,21.09,"군위"
"정상",956.1,12.7,20,32.12,"군위"
"정상",942.1,12.7,20.5,32.03,"군위"
"정상",942.1,12.6,20.6,31.95,"군위"
"정상",942.1,12.6,19.6,31.84,"군위"
"정상",942.1,12.6,21.1,31.76,"군위"
"정상",942.3,12.5,21.3,31.65,"군위"
"정상",949.8,12.5,21.8,31.57,"군위"
"정상",953.3,12.4,22.1,31.48,"군위"
"정상",937.8,12.4,24.3,31.38,"군위"
"정상",936.8,12.4,23.6,31.27,"군위"
"정상",936.8,12.3,22.9,31.17,"군위"
"정상",935.8,12.3,22,31.08,"군위"
"정상",918.8,12.3,20.5,31,"군위"
"정상",958.8,12.2,19.7,30.98,"군위"
"정상",946.8,12.2,21.2,31.02,"군위"
"정상",946.6,12.1,20.8,31.02,"군위"
"정상",946.6,12.1,17.8,30.94,"군위"
"정상",946.6,12.1,16.8,30.85,"군위"
"정상",946.6,12,17.7,30.77,"군위"
"정상",946.6,12,16.8,30.69,"군위"
"정상",946.6,11.9,16.8,30.58,"군위"
"정상",946.6,11.9,18.2,30.5,"군위"
"정상",946.6,11.9,20.4,30.37,"군위"
"정상",947.1,11.8,17.5,30.29,"군위"
"정상",947.1,11.8,17.2,30.23,"군위"
"정상",947.1,11.8,16.8,30.15,"군위"
"정상",947.6,11.7,18.3,30.06,"군위"
"정상",987.1,11.7,18.3,30.11,"군위"
"정상",1077.6,11.7,20.3,34.17,"군위"
"심한가뭄",93.1,14.2,23.7,13.99,"군위"
"심한가뭄",93.1,14.2,24.8,13.92,"군위"
"심한가뭄",92.7,14.3,24.3,13.86,"군위"
"심한가뭄",92.7,14.3,26.4,13.79,"군위"
"심한가뭄",92.7,14.3,25.5,13.72,"군위"
"심한가뭄",92.7,14.3,22.9,13.65,"군위"
"심한가뭄",92.7,14.3,23.8,13.58,"군위"
"심한가뭄",92.7,14.4,24.9,13.5,"군위"
"심한가뭄",92.7,14.4,24.9,13.43,"군위"
"심한가뭄",92.7,14.4,24.3,13.36,"군위"
"심한가뭄",92.7,14.4,24.7,13.29,"군위"
"심한가뭄",77.2,14.4,24.7,13.21,"군위"
"심한가뭄",77.2,14.5,26.1,13.13,"군위"
"심한가뭄",77.2,14.5,23.5,13.05,"군위"
"심한가뭄",77.2,14.5,22.1,12.97,"군위"
"심한가뭄",109.4,14.5,18,12.91,"군위"
"심한가뭄",110.2,14.5,18.7,12.86,"군위"
"심한가뭄",111.3,14.5,16.5,12.79,"군위"
"심한가뭄",111.3,14.5,17.5,12.71,"군위"
"심한가뭄",111.3,14.5,20.4,12.64,"군위"
"심한가뭄",111.3,14.5,22.7,12.56,"군위"
"심한가뭄",111.3,14.6,21.4,12.49,"군위"
"심한가뭄",111.3,14.6,20.7,12.41,"군위"
"심한가뭄",111.3,14.6,19.9,12.33,"군위"
"심한가뭄",114.4,14.6,16.9,12.27,"군위"
"심한가뭄",118.1,14.6,19.7,12.2,"군위"
"심한가뭄",118.1,14.6,23.2,12.12,"군위"
"심한가뭄",118,14.6,25.9,12.04,"군위"
"심한가뭄",118,14.6,27.9,11.96,"군위"
"심한가뭄",118,14.6,28.9,11.89,"군위"
"심한가뭄",120.2,14.6,28.6,11.81,"군위"
"심한가뭄",120.2,14.6,27.8,11.73,"군위"
"심한가뭄",120.2,14.6,29.9,11.65,"군위"
"심한가뭄",120.4,14.6,27.9,11.66,"군위"
"심한가뭄",152.8,14.6,28.1,11.7,"군위"
"심한가뭄",152.8,14.6,28.2,11.68,"군위"
"심한가뭄",152.8,14.6,28.4,11.63,"군위"
"심한가뭄",158.2,14.6,27.3,11.57,"군위"
"심한가뭄",158.9,14.6,28.9,11.5,"군위"
"심한가뭄",158.9,14.6,29.5,11.44,"군위"
"심한가뭄",158.9,14.6,29.8,11.37,"군위"
"심한가뭄",158.9,14.6,29.8,11.3,"군위"
"심한가뭄",158.9,14.6,29.9,11.23,"군위"
"심한가뭄",159.9,14.6,29.3,11.16,"군위"
"심한가뭄",159.9,14.5,28.8,11.09,"군위"
"심한가뭄",159.9,14.5,28.8,11.02,"군위"
"심한가뭄",162.8,14.5,28.5,10.95,"군위"
"심한가뭄",162.8,14.5,29.7,10.88,"군위"
"심한가뭄",180,14.5,28.5,10.81,"군위"
"심한가뭄",180,14.5,28.7,10.74,"군위"
"심한가뭄",180,14.5,28.1,10.67,"군위"
"심한가뭄",189.5,14.4,26.4,10.61,"군위"
"심한가뭄",189.5,14.4,25.6,10.54,"군위"
"심한가뭄",204.7,14.4,24.4,10.5,"군위"
"심한가뭄",204.7,14.4,28.2,10.44,"군위"
"심한가뭄",204.7,14.4,28.3,10.37,"군위"
"심한가뭄",204.7,14.4,26.8,10.33,"군위"
"심한가뭄",204.7,14.3,27.3,10.27,"군위"
"심한가뭄",238.7,14.3,22.9,10.3,"군위"
"심한가뭄",238.9,14.3,27.6,10.41,"군위"
"심한가뭄",238.9,14.3,29.4,10.45,"군위"
"심한가뭄",243.9,14.3,26,10.47,"군위"
"심한가뭄",243.9,14.2,25.8,10.47,"군위"
"심한가뭄",243.9,14.2,24.9,10.47,"군위"
"심한가뭄",245,14.2,27.4,10.46,"군위"
"심한가뭄",245,14.2,28.8,10.44,"군위"
"심한가뭄",245,14.1,26.9,10.42,"군위"
"심한가뭄",245,14.1,25.6,10.4,"군위"
"심한가뭄",245,14.1,26.2,10.37,"군위"
"심한가뭄",245,14.1,28.7,10.34,"군위"
"심한가뭄",245,14,27.8,10.31,"군위"
"심한가뭄",247.7,14,27.1,10.3,"군위"
"심한가뭄",247.7,14,29.4,10.27,"군위"
"정상",807.8,10.2,5.1,29.57,"군위"
"정상",805.3,10.2,4.3,29.49,"군위"
"정상",805.1,10.1,6,29.41,"군위"
"정상",805.1,10.1,9.8,29.34,"군위"
"정상",805.1,10.1,10.9,29.24,"군위"
"정상",805.1,10.1,13.9,29.16,"군위"
"정상",805.1,10,8.7,29.1,"군위"
"정상",805.1,10,9.8,29.02,"군위"
"정상",805.1,10,7.3,28.94,"군위"
"정상",799.6,10,5.6,28.85,"군위"
"정상",799.6,10,5.1,28.77,"군위"
"정상",799.6,9.9,6,28.69,"군위"
"정상",819.1,9.9,6.9,28.63,"군위"
"정상",819.1,9.9,4.9,28.55,"군위"
"정상",819.1,9.9,4,28.49,"군위"
"정상",819.1,9.9,4.8,28.41,"군위"
"정상",819.1,9.9,2,28.31,"군위"
"정상",819.1,9.8,-1.4,28.25,"군위"
"정상",814.6,9.8,2.4,28.15,"군위"
"정상",807.6,9.8,2.6,28.09,"군위"
"정상",807.6,9.8,2.5,28.01,"군위"
"정상",807.6,9.8,4.9,27.93,"군위"
"정상",807.6,9.8,7.2,27.81,"군위"
"정상",807.6,9.8,3.2,27.75,"군위"
"정상",807.6,9.8,2.3,27.67,"군위"
"정상",807.6,9.8,4.5,27.59,"군위"
"정상",807.6,9.8,5,27.51,"군위"
"정상",790.8,9.7,6.3,27.43,"군위"
"정상",790.8,9.7,9.1,27.39,"군위"
"정상",790.8,9.7,7.4,27.37,"군위"
"정상",790.8,9.7,4.1,27.31,"군위"
"정상",790.8,9.7,2.4,27.29,"군위"
"정상",790.8,9.7,0.9,27.21,"군위"
"정상",772.8,9.7,1.3,27.15,"군위"
"정상",772.8,9.7,3.6,27.05,"군위"
"정상",772.8,9.7,3.3,26.99,"군위"
"정상",772.8,9.7,4.6,26.89,"군위"
"정상",775.3,9.7,4.2,26.81,"군위"
"정상",715.3,9.7,1.9,26.76,"군위"
"정상",700.3,9.7,1.2,26.68,"군위"
"정상",696.3,9.8,0.6,26.6,"군위"
"정상",664.8,9.8,5.2,26.5,"군위"
"정상",664.8,9.8,-2.5,26.45,"군위"
"정상",664.8,9.8,0.2,26.39,"군위"
"정상",664.8,9.8,3.4,26.31,"군위"
"정상",664.8,9.8,3.6,26.27,"군위"
"정상",664.8,9.8,2.7,26.21,"군위"
"정상",664.8,9.8,2.2,26.16,"군위"
"정상",676.8,9.8,1.4,26.12,"군위"
"정상",703.8,9.9,7,26.19,"군위"
"정상",704.1,9.9,7.9,26.54,"군위"
"정상",704.1,9.9,3.2,26.68,"군위"
"정상",704.1,9.9,2.2,26.72,"군위"
"정상",684.1,9.9,3.3,26.72,"군위"
"정상",682.1,9.9,2.7,26.74,"군위"
"정상",682.1,9.9,2.1,26.72,"군위"
"정상",682.1,10,1.6,26.7,"군위"
"정상",682.1,10,0.9,26.66,"군위"
"정상",676.6,10,0.3,26.62,"군위"
"정상",675.6,10,1.4,26.56,"군위"
"정상",675.6,10.1,3.1,26.52,"군위"
"정상",667.6,10.1,3.2,26.46,"군위"
"정상",657.6,10.1,4.6,26.41,"군위"
"정상",593.1,10.1,1.9,26.39,"군위"
"정상",574.6,10.1,2.9,26.35,"군위"
"정상",582.1,10.2,5,26.31,"군위"
"정상",581.8,10.2,6.1,26.27,"군위"
"정상",581.8,10.2,7.2,26.23,"군위"
"정상",580.4,10.2,6.7,26.18,"군위"
"정상",599.9,10.3,6.2,26.16,"군위"
"정상",595.4,10.3,7.4,26.33,"군위"
"정상",595.8,10.3,6.2,26.48,"군위"
"정상",595.8,10.4,5.7,26.56,"군위"
"정상",595.8,10.4,4.4,26.6,"군위"
"정상",595.8,10.4,2.9,26.64,"군위"
"정상",595.8,10.5,3.6,26.64,"군위"
"정상",595.8,10.5,3.1,26.64,"군위"
"정상",595.8,10.5,1.9,26.62,"군위"
"정상",595.8,10.6,-1.5,26.58,"군위"
"정상",595.8,10.6,-2.1,26.56,"군위"
"정상",582.8,10.6,1.1,26.52,"군위"
"정상",293.6,14.6,20.4,20.98,"군위"
"정상",293.7,14.6,20,20.88,"군위"
"정상",296.7,14.6,22.3,20.76,"군위"
"정상",296.7,14.6,25.3,20.65,"군위"
"정상",296.7,14.6,25.9,20.53,"군위"
"정상",296.7,14.6,23.9,20.41,"군위"
"정상",300.2,14.6,20.7,20.29,"군위"
"정상",300.4,14.6,20.4,20.23,"군위"
"정상",300.4,14.6,23,20.11,"군위"
"정상",315.1,14.6,23.5,19.99,"군위"
"정상",317.1,14.6,22.8,19.89,"군위"
"정상",317.1,14.6,24,19.77,"군위"
"정상",315.8,14.6,23.9,19.65,"군위"
"정상",316.8,14.6,24.6,19.53,"군위"
"정상",315.3,14.6,24.4,19.42,"군위"
"정상",315.3,14.6,25.1,19.3,"군위"
"정상",315.3,14.6,24,19.18,"군위"
"정상",337.4,14.5,22.7,19.12,"군위"
"정상",342,14.5,27.8,19.13,"군위"
"정상",358.8,14.5,23.8,19.08,"군위"
"정상",377,14.5,22.6,19.94,"군위"
"정상",416.7,14.5,24.2,22.34,"군위"
"정상",431.4,14.5,24.9,25.7,"군위"
"정상",447.1,14.5,24.7,27.07,"군위"
"정상",449.7,14.5,25.6,27.95,"군위"
"정상",453.2,14.4,25.7,29.06,"군위"
"정상",458.6,14.4,27.3,29.49,"군위"
"정상",458.6,14.4,28.7,29.59,"군위"
"정상",458.6,14.4,29.9,29.61,"군위"
"정상",462.2,14.4,27.5,29.59,"군위"
"정상",462.2,14.4,27.1,29.51,"군위"
"정상",462.2,14.3,26.7,29.45,"군위"
"정상",462.5,14.3,26.7,29.36,"군위"
"정상",463,14.3,27.2,29.26,"군위"
"정상",463,14.3,28.8,29.16,"군위"
"심한가뭄",252.4,13.9,27.9,10.25,"군위"
"심한가뭄",252.9,13.9,30.6,10.22,"군위"
"심한가뭄",252.9,13.9,30.7,10.18,"군위"
"심한가뭄",252.9,13.9,30.8,10.15,"군위"
"심한가뭄",252.9,13.8,31.6,10.12,"군위"
"심한가뭄",252.9,13.8,31.5,10.08,"군위"
"심한가뭄",252.9,13.8,30.5,10.04,"군위"
"심한가뭄",252.9,13.7,29.8,10.01,"군위"
"심한가뭄",253.2,13.7,28.2,9.98,"군위"
"심한가뭄",257.3,13.7,26.5,9.96,"군위"
"심한가뭄",260.5,13.6,29.7,9.95,"군위"
"심한가뭄",267.1,13.6,26.4,9.95,"군위"
"심한가뭄",267.1,13.6,29.8,9.96,"군위"
"심한가뭄",267.1,13.5,30.9,9.98,"군위"
"심한가뭄",306.9,13.5,25.7,10.81,"군위"
"심한가뭄",329.7,13.5,25.7,11.07,"군위"
"심한가뭄",329.7,13.4,26.8,11.49,"군위"
"심한가뭄",329.7,13.4,28.2,11.61,"군위"
"심한가뭄",340,13.4,26.4,11.69,"군위"
"심한가뭄",340,13.4,26,11.73,"군위"
"심한가뭄",340,13.3,26.8,11.74,"군위"
"심한가뭄",346.8,13.3,25.4,11.75,"군위"
"심한가뭄",351.4,13.2,21.5,11.76,"군위"
"심한가뭄",351.5,13.2,24.5,11.76,"군위"
"심한가뭄",351.4,13.1,21.5,11.69,"군위"
"심한가뭄",377.6,13,20.9,11.68,"군위"
"정상",576.3,10.6,2.9,26.48,"군위"
"정상",576.2,10.7,1.9,26.45,"군위"
"보통습윤",576.2,10.7,5.5,26.43,"군위"
"보통습윤",576.2,10.7,6.1,26.41,"군위"
"보통습윤",582.2,10.8,8.1,26.41,"군위"
"보통습윤",582.2,10.8,10.4,26.37,"군위"
"보통습윤",582.2,10.8,10.7,26.33,"군위"
"보통습윤",581.9,10.9,12,26.29,"군위"
"보통습윤",575.9,10.9,5,26.23,"군위"
"보통습윤",575.6,10.9,-1.6,26.19,"군위"
"보통습윤",575.6,11,-0.2,26.18,"군위"
"보통습윤",575.5,11,4.7,26.12,"군위"
"보통습윤",575.5,11.1,6.1,26.08,"군위"
"보통습윤",575.5,11.1,8.3,26.04,"군위"
"보통습윤",559,11.1,8.2,25.96,"군위"
"보통습윤",487,11.2,4.9,25.94,"군위"
"보통습윤",487,11.2,8.1,25.89,"군위"
"보통습윤",516,11.2,7,26.45,"군위"
"심한습윤",516.2,11.3,8.3,27.21,"군위"
"보통습윤",516.2,11.3,6.1,27.47,"군위"
"정상",1058.1,11.6,19.9,34.94,"군위"
"정상",1058.1,11.6,16.5,35.16,"군위"
"정상",1058.1,11.5,15.3,35.22,"군위"
"정상",1058.1,11.5,15.3,35.25,"군위"
"정상",1058.1,11.5,12.3,35.22,"군위"
"정상",1056.6,11.4,11.6,35.18,"군위"
"정상",1056.6,11.4,13.5,35.13,"군위"
"정상",1056.6,11.4,14.5,35.07,"군위"
"정상",1038.1,11.3,15.8,34.98,"군위"
"정상",1038.1,11.3,13.8,34.91,"군위"
"정상",1038.1,11.3,13.7,34.85,"군위"
"정상",1038.4,11.2,13,34.76,"군위"
"정상",1038.4,11.2,13.9,34.67,"군위"
"정상",1038.4,11.1,12.4,34.58,"군위"
"정상",1038.4,11.1,12.2,34.52,"군위"
"정상",1038.4,11.1,13.3,34.43,"군위"
"정상",1038.4,11,15.5,34.34,"군위"
"정상",1000.4,11,14.5,34.28,"군위"
"정상",991.4,11,12.5,34.21,"군위"
"정상",996.9,10.9,12.5,34.08,"군위"
"정상",997.4,10.9,12,33.99,"군위"
"정상",997.7,10.9,11.7,33.9,"군위"
"정상",998.7,10.8,11,33.84,"군위"
"정상",998.7,10.8,9,33.75,"군위"
"정상",998.7,10.8,9.2,33.66,"군위"
"정상",998.7,10.7,8.9,33.58,"군위"
"정상",998.7,10.7,9,33.49,"군위"
"정상",991.2,10.7,10.1,33.38,"군위"
"정상",991,10.6,11,33.3,"군위"
"정상",991,10.6,10.8,33.19,"군위"
"정상",991,10.6,13,33.1,"군위"
"정상",980.9,10.5,13.8,33.02,"군위"
"정상",976.9,10.5,15,32.93,"군위"
"정상",976.9,10.5,13.8,32.89,"군위"
"정상",976.9,10.4,11.1,32.8,"군위"
"정상",977.4,10.4,10.7,32.72,"군위"
"정상",977.9,10.4,11.4,32.65,"군위"
"정상",968.9,10.4,10.5,32.57,"군위"
"정상",963.9,10.3,9.9,32.48,"군위"
"정상",963.9,10.3,9.2,32.37,"군위"
"정상",964.1,10.3,8.8,32.29,"군위"
"정상",964.1,10.2,9,32.2,"군위"
"정상",964.1,10.2,8.2,32.12,"군위"
"정상",960.1,10.2,8.2,32.01,"군위"
"정상",960.1,10.2,7.7,31.93,"군위"
"정상",960.1,10.1,6.4,31.82,"군위"
"정상",960.1,10.1,5.6,31.71,"군위"
"정상",954.1,10.1,3,31.63,"군위"
"정상",932.2,10.1,1.4,31.52,"군위"
"정상",932.2,10,4.5,31.44,"군위"
"정상",932.2,10,5.8,31.36,"군위"
"정상",932.2,10,8.2,31.25,"군위"
"정상",932.2,10,7.1,31.15,"군위"
"정상",932.2,10,5.8,31.06,"군위"
"정상",916.2,9.9,7.2,30.96,"군위"
"정상",916.2,9.9,6.4,30.87,"군위"
"정상",916.2,9.9,7.7,30.77,"군위"
"정상",918.7,9.9,12.1,30.69,"군위"
"정상",932.7,9.9,12.1,30.64,"군위"
"정상",932.7,9.9,6.5,30.56,"군위"
"정상",933.6,9.8,5.6,30.46,"군위"
"정상",933.6,9.8,-1.9,30.4,"군위"
"정상",933.6,9.8,-4.2,30.31,"군위"
"정상",933.6,9.8,-3,30.23,"군위"
"정상",933.6,9.8,-1.6,30.15,"군위"
"정상",936.1,9.8,0.4,30.06,"군위"
"정상",915.1,9.8,0.8,29.98,"군위"
"정상",915.1,9.8,1.1,29.88,"군위"
"정상",915.1,9.8,-0.8,29.8,"군위"
"정상",915.1,9.8,-1.2,29.69,"군위"
"정상",916.9,9.7,-0.8,29.61,"군위"
"정상",916.9,9.7,2.8,29.51,"군위"
"정상",916.9,9.7,3.6,29.41,"군위"
"정상",916.9,9.7,5.1,29.32,"군위"
"보통습윤",1079.5,12.2,19.7,36,"군위"
"보통습윤",1079.5,12.2,18,35.87,"군위"
"보통습윤",1079.5,12.2,17.5,35.8,"군위"
"보통습윤",1079.5,12.1,18.7,35.74,"군위"
"보통습윤",1079.5,12.1,19.6,35.67,"군위"
"보통습윤",1079.5,12,19.7,35.6,"군위"
"정상",1079.5,12,19.4,35.53,"군위"
"정상",1076,12,18.8,35.47,"군위"
"정상",1070,11.9,17.6,35.38,"군위"
"정상",1070,11.9,18.3,35.31,"군위"
"정상",1070,11.9,18.6,35.25,"군위"
"정상",1070,11.8,18.4,35.18,"군위"
"정상",1070,11.8,20.7,35.09,"군위"
"정상",1071,11.7,21.5,35.02,"군위"
"정상",1071.1,11.7,20.3,34.94,"군위"
"정상",1071.1,11.7,15.8,34.87,"군위"
"정상",1071.1,11.6,16.2,34.8,"군위"
"정상",1071.1,11.6,17.1,34.71,"군위"
"정상",1071.1,11.6,18.3,34.65,"군위"
"정상",1071.1,11.5,18.6,34.56,"군위"
"정상",1071.1,11.5,18.1,34.49,"군위"
"정상",1071.1,11.4,16.5,34.43,"군위"
"정상",1071,11.4,17.5,34.34,"군위"
"정상",1070,11.4,16,34.28,"군위"
"정상",1070,11.3,13.7,34.19,"군위"
"정상",1070,11.3,14.5,34.12,"군위"
"정상",1070,11.3,13.4,34.06,"군위"
"정상",1070,11.2,14.5,33.97,"군위"
"정상",1058.5,11.2,14.1,33.9,"군위"
"정상",1058.2,11.2,14.2,33.84,"군위"
"정상",1039.2,11.1,14.7,33.75,"군위"
"정상",1050.7,11.1,13.7,33.69,"군위"
"정상",1050.7,11.1,15,33.64,"군위"
"정상",1050.7,11,11.7,33.6,"군위"
"정상",1050.7,11,11.3,33.56,"군위"
"정상",1050.7,11,14,33.53,"군위"
"정상",1050.7,10.9,13.4,33.49,"군위"
"정상",1050.7,10.9,13.4,33.47,"군위"
"정상",1050.7,10.8,16.1,33.43,"군위"
"정상",1050.7,10.8,12,33.36,"군위"
"정상",1050.7,10.8,11.7,33.3,"군위"
"정상",1050.7,10.7,11.4,33.21,"군위"
"정상",1053.8,10.7,12.1,33.1,"군위"
"정상",1053.8,10.7,13,32.97,"군위"
"정상",1053.8,10.6,7.5,32.82,"군위"
"정상",1048.3,10.6,6.7,32.69,"군위"
"정상",1048.3,10.6,8.7,32.57,"군위"
"정상",1045.8,10.5,12.1,32.44,"군위"
"보통습윤",1045.8,10.5,14.4,32.31,"군위"
"보통습윤",1045.8,10.5,11.2,32.16,"군위"
"정상",1044.3,10.5,8.2,32.03,"군위"
"정상",1027.8,10.4,9.4,31.91,"군위"
"정상",1027.8,10.4,8.2,31.78,"군위"
"정상",1027.8,10.4,9.4,31.65,"군위"
"보통습윤",1027.8,10.3,10.9,31.52,"군위"
"보통습윤",1027.8,10.3,11.3,31.4,"군위"
"정상",1027.8,10.3,10.9,31.27,"군위"
"정상",1022.8,10.3,12.3,31.15,"군위"
"정상",1023.1,10.2,14.7,31.02,"군위"
"보통습윤",1023.1,10.2,18.9,30.87,"군위"
"보통습윤",1038.6,10.2,19.4,30.87,"군위"
"보통습윤",1035.1,10.1,9.4,30.79,"군위"
"보통습윤",1035.1,10.1,7.1,30.67,"군위"
"보통습윤",1036.5,10.1,9.2,30.54,"군위"
"정상",463,14.2,27.5,29.06,"군위"
"정상",462,14.2,28,28.96,"군위"
"정상",461.7,14.2,27.8,28.83,"군위"
"정상",461.6,14.2,28.1,28.71,"군위"
"정상",461.6,14.1,28,28.59,"군위"
"정상",461.6,14.1,28.5,28.47,"군위"
"정상",451.3,14.1,28.1,28.35,"군위"
"정상",451.3,14.1,28.2,28.23,"군위"
"정상",451.3,14,29.5,28.11,"군위"
"정상",451.3,14,30.6,27.99,"군위"
"정상",456.7,14,29.9,27.87,"군위"
"정상",482.9,14,28.1,27.99,"군위"
"정상",473.4,13.9,27.7,28.31,"군위"
"정상",473.4,13.9,29,28.57,"군위"
"정상",473.4,13.9,30.1,28.57,"군위"
"정상",473.4,13.9,30.8,28.53,"군위"
"정상",473.4,13.8,30.2,28.43,"군위"
"정상",486.6,13.8,29.1,28.33,"군위"
"정상",487.8,13.8,25.4,28.25,"군위"
"정상",488.1,13.7,27.4,28.15,"군위"
"정상",501.7,13.7,23.5,28.05,"군위"
"정상",510.6,13.7,25.6,27.95,"군위"
"정상",510.6,13.6,26.1,27.83,"군위"
"정상",510.6,13.6,25.7,27.73,"군위"
"정상",524.2,13.6,23.3,27.67,"군위"
"정상",520.7,13.5,23.5,27.57,"군위"
"정상",519.5,13.5,23.5,27.45,"군위"
"정상",519.7,13.5,23.6,27.35,"군위"
"정상",521,13.4,23.1,27.25,"군위"
"정상",522,13.4,24.3,27.15,"군위"
"정상",522,13.4,25,27.05,"군위"
"정상",552.9,13.3,23.1,27.03,"군위"
"정상",552.9,13.3,26.1,27.07,"군위"
"정상",579.2,13.3,23.1,27.11,"군위"
"정상",648.2,13.2,24.4,35.56,"군위"
"정상",655.9,13.2,25.3,36.7,"군위"
"정상",658.8,13.2,27.4,37.09,"군위"
"정상",672.5,13.1,23.7,37.34,"군위"
"정상",672.5,13.1,25.6,37.71,"군위"
"정상",679.5,13.1,23.6,37.84,"군위"
"정상",679.7,13,25.2,37.91,"군위"
"정상",694.9,13,24.4,37.94,"군위"
"정상",734.5,12.9,21.9,38.44,"군위"
"정상",700.2,12.9,21.8,35.6,"군위"
"정상",694.4,12.9,20.5,33.19,"군위"
"정상",694.4,12.8,22.4,33.3,"군위"
"정상",693.9,12.8,21.8,33.3,"군위"
"정상",698.7,12.8,21.8,33.3,"군위"
"정상",698.7,12.7,22.2,33.25,"군위"
"정상",698.7,12.7,23.7,33.19,"군위"
"정상",698.7,12.7,23.7,33.1,"군위"
"정상",698.7,12.6,22.6,33.04,"군위"
"정상",698.7,12.6,23.8,32.93,"군위"
"정상",698.7,12.5,24.3,32.84,"군위"
"정상",679.2,12.5,23.1,32.74,"군위"
"정상",679.2,12.5,22.5,32.63,"군위"
"정상",679.2,12.4,22.7,32.52,"군위"
"정상",679.2,12.4,22.2,32.42,"군위"
"정상",683.3,12.4,20.5,32.37,"군위"
"정상",683.3,12.3,21.5,32.29,"군위"
"정상",683.3,12.3,21.7,32.18,"군위"
"정상",683.3,12.2,21.7,32.08,"군위"
"정상",687,12.2,22.9,32.03,"군위"
"정상",687,12.2,24.1,31.97,"군위"
"정상",687,12.1,21.6,31.88,"군위"
"정상",687,12.1,19.7,31.78,"군위"
"정상",688.2,12,20.6,31.69,"군위"
"정상",688.2,12,20.5,31.59,"군위"
"정상",915.4,9.7,4.1,29.24,"군위"
"정상",915.4,9.7,4.8,29.16,"군위"
"보통습윤",915.4,9.7,6.9,29.06,"군위"
"보통습윤",916.9,9.7,7.2,28.96,"군위"
"정상",916.9,9.7,1.5,28.9,"군위"
"정상",916.9,9.7,0.4,28.79,"군위"
"정상",916.9,9.7,4.2,28.71,"군위"
"정상",916.4,9.7,-3.3,28.59,"군위"
"정상",847.9,9.7,-5.7,28.51,"군위"
"정상",828.9,9.8,-4.2,28.41,"군위"
"정상",828.9,9.8,-3.6,28.33,"군위"
"정상",828.9,9.8,-1.3,28.25,"군위"
"정상",818.9,9.8,-0.6,28.13,"군위"
"정상",771.9,9.8,-0.5,28.07,"군위"
"정상",709.4,9.8,0,28.01,"군위"
"정상",691.9,9.8,0.9,27.93,"군위"
"정상",667.4,9.8,2.4,27.85,"군위"
"정상",653.4,9.8,0.6,27.79,"군위"
"정상",653.4,9.9,1.2,27.71,"군위"
"정상",653.4,9.9,1.2,27.63,"군위"
"정상",653.4,9.9,-1.3,27.57,"군위"
"정상",650.9,9.9,1.7,27.49,"군위"
"정상",650.9,9.9,3,27.43,"군위"
"정상",654.4,9.9,3.1,27.37,"군위"
"정상",654.4,9.9,1.8,27.31,"군위"
"정상",654.4,10,2,27.23,"군위"
"정상",654.4,10,2.6,27.13,"군위"
"정상",654.4,10,-1.9,27.07,"군위"
"심한가뭄",390.9,13,21.3,12.25,"군위"
"심한가뭄",390.9,13,21.6,12.66,"군위"
"심한가뭄",391.2,12.9,21.5,12.81,"군위"
"심한가뭄",391.3,12.9,22.2,12.88,"군위"
"심한가뭄",391.7,12.9,25.4,12.92,"군위"
"심한가뭄",423.4,12.8,24.9,12.98,"군위"
"보통가뭄",504.5,12.7,22.4,15.62,"군위"
"보통가뭄",504.5,12.7,21.7,15.79,"군위"
"보통가뭄",504.5,12.7,21.5,15.86,"군위"
"보통가뭄",504.5,12.6,21,15.89,"군위"
"보통가뭄",504.5,12.6,22.7,15.91,"군위"
"보통가뭄",504.8,12.6,21.7,15.91,"군위"
"보통가뭄",504.8,12.5,23.7,15.91,"군위"
"보통가뭄",502.7,12.5,23.4,15.9,"군위"
"보통가뭄",502.7,12.4,23.5,15.88,"군위"
"보통가뭄",502.7,12.4,24.7,15.86,"군위"
"보통가뭄",503,12.4,26.2,15.85,"군위"
"보통가뭄",496.9,12.3,26.6,15.83,"군위"
"보통가뭄",488.4,12.3,25.1,15.81,"군위"
"보통가뭄",484.2,12.2,19.2,15.79,"군위"
"보통가뭄",484.2,12.2,17.2,15.76,"군위"
"보통가뭄",484.2,12.2,18.6,15.73,"군위"
"보통가뭄",484.2,12.1,20.8,15.7,"군위"
"보통가뭄",484.2,12.1,19.2,15.68,"군위"
